prompt,completion,item,response,target,type,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5,score_1,score_2,score_3,score_4,score_5
"AUT Prompt:rope
Response:bracelets
Score:
",23,rope,bracelets,2.3,uses,0.1780482674498788,0.28230341943529025,0.37409459616778984,0.46341208202472334,0.5473539388884388,1.3,1.447720707306996,1.5832328656770835,1.4708212664718807,1.4906320360475493
"AUT Prompt:tire
Response:burn for black smoke
Score:
",25,tire,burn for black smoke,2.5,uses,0.12416727878881238,0.2410822675575816,0.33818324863033755,0.4321731438644356,0.5129080948299314,3.0,2.854512333130211,2.7527228580785863,2.589019158356538,2.622228866053571
"AUT Prompt:rope
Response:to text others
Score:
",13,rope,to text others,1.3,uses,0.18684408125575722,0.2984677462047945,0.3921431147512955,0.47392463293303977,0.553713156485567,2.7,2.924393422140387,2.775237969100985,2.6414611327444573,2.6066672560750246
"AUT Prompt:box
Response:dining room table
Score:
",13,box,dining room table,1.3,uses,0.17815324003109453,0.3123907480582022,0.43066505703438496,0.5281671924031559,0.6206842911712256,1.7,1.8289130765186083,1.738583094545256,1.6576186028655746,1.6788414918105559
"AUT Prompt:brick
Response:throwing off a roof at 
Score:
",13,brick,throwing off a roof at ,1.3,uses,0.1494147773295163,0.29415521872121037,0.43200788497446985,0.5429299545651546,0.6269780146402096,1.0,1.2460273219372555,1.3908889002873366,1.3723200502212773,1.4564622065569874
"AUT Prompt:toothbrush
Response:money
Score:
",24,toothbrush,money,2.4,uses,0.1929903869243248,0.35374180408077516,0.4929810822679024,0.6191798996374718,0.6995850858296282,2.7,2.563670551259124,2.7716419818847084,2.818185017018571,2.9080411053596937
"AUT Prompt:shovel
Response:broom
Score:
",30,shovel,broom,3.0,uses,0.11989714844605481,0.21784436029898385,0.3087726962264964,0.3961422685227476,0.47978229398458283,2.0,2.224810070176937,2.011365765191019,2.0750243334608385,2.009646671148689
"AUT Prompt:ball
Response:throw the ball in a zoo with the seals
Score:
",33,ball,throw the ball in a zoo with the seals,3.3,uses,0.2473932260392149,0.45873848170118525,0.5749142721598633,0.6676348173504896,0.7540236900211591,2.4,2.538212901746253,2.449661038077428,2.5677553766249357,2.617277860103249
"AUT Prompt:bottle
Response:you could create a bottle with something else like a pencil holder.
Score:
",30,bottle,you could create a bottle with something else like a pencil holder.,3.0,uses,0.26762808628864226,0.44512121185859954,0.6065252183641374,0.6554038822045268,0.6976187585510912,3.0,3.1196257025106733,3.007958013241962,3.052111278176563,3.0126501876669
"AUT Prompt:rope
Response:satchel
Score:
",16,rope,satchel,1.6,uses,0.11756650564843905,0.20737982430594123,0.28502261323772937,0.3560390943881072,0.4181648147046551,2.7,2.526765561292012,2.3832697634416937,2.2469830043725163,2.1062920633718405
"AUT Prompt:table
Response:shelving
Score:
",27,table,shelving,2.7,uses,0.17402507168568176,0.33832910594737375,0.4344161874206232,0.5069351063799654,0.5624946708521659,3.5,3.257183122330526,3.0897042887319586,3.1054824931734064,2.9962901238318325
"AUT Prompt:brick
Response:Build a building
Score:
",13,brick,Build a building,1.3,uses,0.8464290217575701,0.9201068620099696,0.9588093999984137,0.9744189245945925,0.9852388976048264,1.0,1.0160150615747938,1.0274781718317079,1.035047648278497,1.035760960242008
"AUT Prompt:box
Response:watch a cat try to fit into a smaller
Score:
",19,box,watch a cat try to fit into a smaller,1.9,uses,0.15187845745661652,0.2534664941349237,0.3343036636888286,0.4149389443434387,0.4810454973016669,2.0,2.1202384208907277,2.139525377615034,2.248442675188317,2.2280432875552516
"AUT Prompt:brick
Response:use for strength training
Score:
",17,brick,use for strength training,1.7,uses,0.13950345653486232,0.27675193287513994,0.40403657803746956,0.5276781188139108,0.6112508495056651,1.7,1.3528518068867859,1.399208267080735,1.3759625372270996,1.3792490380220799
"AUT Prompt:box
Response:Weapon
Score:
",10,box,Weapon,1.0,uses,0.219182141168238,0.39282962322538356,0.5300837268685501,0.6435203142134206,0.7066765556480595,1.0,1.1326128212771136,1.27952587422874,1.3183899658089804,1.3256835189651772
"AUT Prompt:toothbrush
Response:Don't brush your teeth brush your feet!
Score:
",36,toothbrush,Don't brush your teeth brush your feet!,3.6,uses,0.31869338945256404,0.5086832640184884,0.6468758936840608,0.7621756459861583,0.8329144147816605,2.4,2.512048039323161,2.6162896183567708,2.719719369838581,2.667087089206726
"AUT Prompt:knife
Response:to open a lock/locked door
Score:
",12,knife,to open a lock/locked door,1.2,uses,0.4244851313968481,0.6383567408141106,0.7760856847118052,0.9014591843205502,0.9462518439743044,1.0,1.1005103866270014,1.2068995044190156,1.247663451924573,1.24540721031873
"AUT Prompt:box
Response:fill with dirt to make a brick or weigh
Score:
",21,box,fill with dirt to make a brick or weigh,2.1,uses,0.13518387368029672,0.23075405676430805,0.3114716515811991,0.39067484183426177,0.46392686583919773,2.0,1.8757505920925672,1.8561198951459035,1.7839221777917162,1.8654086098232672
"AUT Prompt:book
Response:build a toy fort for kids
Score:
",50,book,build a toy fort for kids,5.0,uses,0.22760796084296048,0.4160692416598295,0.4902594352055223,0.5520242510221568,0.6026709613247527,3.0,3.226478266051389,3.1165414462888132,3.069935512469086,3.0892694611718423
"AUT Prompt:backpack
Response:You can use the backpack by adding heavy objects and try to see if you can still lift the backpack up.
Score:
",23,backpack,You can use the backpack by adding heavy objects and try to see if you can still lift the backpack up.,2.3,uses,0.10611235429894168,0.21199322269037107,0.2860337995587556,0.35937490819943396,0.4281426646595087,2.7,2.849836207565099,2.7075097061025257,2.563121366695135,2.5369210102619664
"AUT Prompt:pants
Response:donate
Score:
",22,pants,donate,2.2,uses,0.15864878806981175,0.2830314477538973,0.3806498944878832,0.4715487107774927,0.5295862993216652,2.0,1.780267068074642,1.9648440557351168,1.9137909818586807,1.945156750296788
"AUT Prompt:box
Response:use as a stair
Score:
",20,box,use as a stair,2.0,uses,0.19745163711399638,0.3222232013102934,0.4192489000603879,0.503164814505754,0.5781067244221993,2.0,1.8063895404040988,1.7817680816574633,1.7848087316705412,1.8515947004023083
"AUT Prompt:box
Response:magic show
Score:
",20,box,magic show,2.0,uses,0.1886758718335684,0.2914828240174381,0.38984007603815984,0.4662148745222533,0.5413866608677801,2.0,2.2468923058204053,2.260291458913507,2.2995602435895806,2.2857362580713034
"AUT Prompt:box
Response:use as mulch
Score:
",33,box,use as mulch,3.3,uses,0.12333527733013105,0.20978275016149756,0.28835067058210556,0.3668946157322136,0.44312438650757263,2.0,1.7939595301214795,1.7683580467941151,1.882170718394008,1.7304127161366445
"AUT Prompt:knife
Response:scratcher
Score:
",20,knife,scratcher,2.0,uses,0.24892187170649333,0.4283391181421494,0.5419262562484837,0.6346710510321734,0.7081609067303903,1.7,1.8256601875732357,1.7574021759432275,1.690561769605997,1.6188982757351453
"AUT Prompt:spoon
Response:One surprising use for a spoon is to use a ping pong ball and hit it with the spoon.
Score:
",36,spoon,One surprising use for a spoon is to use a ping pong ball and hit it with the spoon.,3.6,uses,0.24094427410712752,0.39905525212486814,0.5568359023873193,0.6827968323218555,0.7878044166223392,2.7,2.8188639747322,2.955194902041268,2.852773709022219,2.9523725765657627
"AUT Prompt:brick
Response:You can use a in a throwing contest to see who is the strongest
Score:
",14,brick,You can use a in a throwing contest to see who is the strongest,1.4,uses,0.1350338218094145,0.24045855607017189,0.3444219940019682,0.44804167460370564,0.5405538330906078,1.7,1.6123135928421761,1.4274873409975306,1.3980030356221136,1.5010307734123403
"AUT Prompt:box
Response:Animal Holder
Score:
",17,box,Animal Holder,1.7,uses,0.166286645446096,0.3205178614382449,0.42443577335515215,0.5260124835988302,0.609443620095717,1.3,1.1556418522511591,1.2889212919219533,1.3296820750546319,1.42144673457087
"AUT Prompt:fork
Response:fix things
Score:
",27,fork,fix things,2.7,uses,0.21246908150577395,0.41209425566807445,0.5601417720664396,0.6756887380246182,0.7729025965750145,1.0,1.2422081494907933,1.3632042077659488,1.3523958961393612,1.4338500069527333
"AUT Prompt:knife
Response:objects
Score:
",10,knife,objects,1.0,uses,0.6056519486937147,0.7635652535482986,0.8415151197455509,0.9117574608595516,0.9544150193243766,1.0,1.0620431472440992,1.102611257396196,1.1486344440845515,1.1509302264854746
"AUT Prompt:brick
Response:Polish the  sell for profit.
Score:
",26,brick,Polish the  sell for profit.,2.6,uses,0.1082195007571356,0.21100635614637897,0.302842640963901,0.37271480042868166,0.43780710800107026,2.0,1.8538619538295733,1.7465541880719393,1.7565735763266235,1.8225013528016485
"AUT Prompt:knife
Response:play darts
Score:
",16,knife,play darts,1.6,uses,0.21852302334445822,0.4363569087958017,0.5747806790713688,0.648192875007224,0.7104137453163475,1.7,1.8497631051969534,1.7655300585975555,1.7128056532646316,1.7204424820502209
"AUT Prompt:rope
Response:Scale a wall
Score:
",13,rope,Scale a wall,1.3,uses,0.09159186694995108,0.1750460920364656,0.2543164750805797,0.32551861542492105,0.3880085113817289,2.3,2.4907022867305812,2.337750504045519,2.1982524884421784,2.1502180602662597
"AUT Prompt:paperclip
Response:String together to make a chain
Score:
",15,paperclip,String together to make a chain,1.5,uses,0.3065355019911441,0.4436703287737675,0.566829301121881,0.6551485677556859,0.7359978799643483,2.0,2.154545861971029,2.1644220009030453,2.182698999497335,2.1296745504118846
"AUT Prompt:knife
Response:in a place of screwdriver
Score:
",20,knife,in a place of screwdriver,2.0,uses,0.2299017351108166,0.3590273744803035,0.4607911579253956,0.5437078653548628,0.6082874012621771,2.0,1.8921037932917528,1.9601013717263989,2.011936698952804,2.0637525041291385
"AUT Prompt:box
Response:statue
Score:
",18,box,statue,1.8,uses,0.173272097872187,0.29785698139877304,0.4061793720278577,0.491699458596834,0.5758471325837404,2.0,1.8745187543281474,1.8546456387259778,1.7929629884914084,1.8670555431461209
"AUT Prompt:box
Response:you can surprise somebody by popping out of it
Score:
",18,box,you can surprise somebody by popping out of it,1.8,uses,0.23980106384837566,0.3639320786716638,0.4814350097924786,0.5628318682993549,0.642640820328645,1.3,1.436433166624235,1.329913750143095,1.354511657961286,1.3849986215866255
"AUT Prompt:paperclip
Response:melt and make into a tiny ball
Score:
",37,paperclip,melt and make into a tiny ball,3.7,uses,0.23795445242285887,0.3811779140066377,0.4803421850998089,0.5594347345636136,0.6353723443273449,3.0,2.887278258009499,2.8073265749030796,2.9052563310514468,2.892676441064248
"AUT Prompt:rope
Response:shaped into letters to make a sign
Score:
",24,rope,shaped into letters to make a sign,2.4,uses,0.1647795597240317,0.27959851420573245,0.3897184810274328,0.4896743300762395,0.5532246784167754,2.7,2.9463939155210572,2.9615410038210523,2.8469152120138457,2.7611151315832942
"AUT Prompt:brick
Response:To keep things out of the sand on the beach
Score:
",18,brick,To keep things out of the sand on the beach,1.8,uses,0.17787509295254023,0.33005440026633037,0.4543946526943118,0.5595011271692564,0.6554505952746333,1.0,1.1383220225432464,1.2372913452409504,1.324214629304426,1.3060312182302891
"AUT Prompt:brick
Response:putting around a flower bed
Score:
",10,brick,putting around a flower bed,1.0,uses,0.17671258142719246,0.3204433057447099,0.4561753906647691,0.5875476514963325,0.7098399512768983,1.5,1.2757314293342976,1.28295238811878,1.3762018250073595,1.3458455082532506
"AUT Prompt:paperclip
Response:Pierce ears/wear as earring
Score:
",25,paperclip,Pierce ears/wear as earring,2.5,uses,0.24381995875666473,0.46748278525140374,0.5893789872107025,0.7073856490316894,0.7804901384032893,2.0,2.239220387949106,2.2517909139202246,2.243151110620921,2.314041246020596
"AUT Prompt:rope
Response:make a picture frame out of
Score:
",23,rope,make a picture frame out of,2.3,uses,0.20695996711496165,0.37432040193447624,0.48895119619190164,0.5847512914176588,0.6276497536109881,3.0,2.865868570918442,2.9676472983565043,2.8746493588301845,2.8217038011498423
"AUT Prompt:brick
Response:use as a weight
Score:
",15,brick,use as a weight,1.5,uses,0.2352679974349392,0.38245845516382204,0.5240293024027435,0.6650732432412798,0.7591451334086172,1.0,1.1154560363942028,1.2193437664861462,1.21524147988299,1.275311877828336
"AUT Prompt:rope
Response:a swing
Score:
",12,rope,a swing,1.2,uses,0.23091864884240218,0.39911673666203284,0.49014957287921934,0.5705176526022613,0.6281860246792706,1.3,1.1735722616698543,1.2713428458653868,1.3176403517261792,1.3802819396333328
"AUT Prompt:knife
Response:a metal wind chime
Score:
",35,knife,a metal wind chime,3.5,uses,0.13904422930866336,0.25881504878052813,0.37534047255048497,0.4670722429070867,0.5508366749686283,3.0,2.537233943558557,2.587765088183929,2.57052825376083,2.529389661211292
"AUT Prompt:rope
Response:use as a belt
Score:
",12,rope,use as a belt,1.2,uses,0.24108370069495064,0.4591856430530299,0.5485298924377023,0.6216739786101633,0.6804116028138634,1.3,1.1575073421886855,1.245868250093723,1.2875342102638074,1.3490389636255238
"AUT Prompt:tire
Response:as a swing
Score:
",25,tire,as a swing,2.5,uses,0.217849570055735,0.3534164746064655,0.44749921188806335,0.5307336997060768,0.6111928076075938,3.0,2.884923102663774,3.0142375608857463,2.980638877286832,3.0226804568212984
"AUT Prompt:knife
Response:for a mirror
Score:
",20,knife,for a mirror,2.0,uses,0.26208775200007767,0.426231388854331,0.514943611639826,0.5905655158146732,0.6566993367376093,2.0,1.8844686422822197,1.9388269981661415,1.9210502034311503,1.959212870245417
"AUT Prompt:brick
Response:anorexic people can put one in their clothing when they go to the doctor to get checked up on  to increase their weight.
Score:
",34,brick,anorexic people can put one in their clothing when they go to the doctor to get checked up on  to increase their weight.,3.4,uses,0.1015210208472086,0.17658452512576825,0.23850840451675354,0.29965991597074626,0.3607598373231572,3.0,2.872474378672031,2.697880018348391,2.5554638470119797,2.51219733187927
"AUT Prompt:paperclip
Response:metal
Score:
",10,paperclip,metal,1.0,uses,0.24978043675250095,0.4238890779343513,0.5569008956104793,0.6363578546228842,0.7029785039189984,2.0,1.7946294794497926,1.7720279013834384,1.8254653835347054,1.8230520517241326
"AUT Prompt:brick
Response:Ballast 
Score:
",27,brick,Ballast ,2.7,uses,0.12127758134775939,0.2170388949668258,0.3078552398362058,0.3901808532189909,0.47111812878675974,1.7,1.8323651877701967,1.675319101711328,1.5328311789472324,1.5271908394754528
"AUT Prompt:brick
Response:shattered & cemented to make mosaics
Score:
",23,brick,shattered & cemented to make mosaics,2.3,uses,0.1290951693142036,0.22812732269039263,0.30492241062951453,0.38098736811429124,0.45258416086523856,2.0,1.8697672612711205,1.9529367867864964,1.8625069712240265,1.8526186475680235
"AUT Prompt:shoe
Response:hit
Score:
",27,shoe,hit,2.7,uses,0.14177471433529476,0.2747234461702618,0.3615219234786321,0.43733185289302956,0.5105407002343434,2.0,1.7580316975337973,1.7440987583275498,1.8404622717871386,1.762962828685261
"AUT Prompt:rope
Response:keep an animal in the yard
Score:
",13,rope,keep an animal in the yard,1.3,uses,0.21993131190363438,0.42527265423845995,0.5151358151501162,0.580737493418489,0.6388495454870566,1.3,1.1551460995987157,1.2501934488319193,1.3348936252295205,1.3590086544460254
"AUT Prompt:sock
Response:One way to use a sock is you can make a pup it.
Score:
",27,sock,One way to use a sock is you can make a pup it.,2.7,uses,0.15097076049856975,0.2918331677693334,0.42028594943895353,0.5424084054330698,0.6534788103731592,3.9,3.465586847058139,3.4149782289472705,3.254001930595754,3.3128104873036195
"AUT Prompt:box
Response:A barrier
Score:
",20,box,A barrier,2.0,uses,0.15847313425499987,0.26845267760826136,0.3747658589487648,0.47337015971559,0.5592663329551383,1.3,1.177096167190686,1.3254329718212832,1.4659471313405084,1.4711772174968192
"AUT Prompt:lightbulb
Response:it can be used as a bookmaker
Score:
",39,lightbulb,it can be used as a bookmaker,3.9,uses,0.1940981150666247,0.36683844415909395,0.5314688964513701,0.6586211835334852,0.7416928161351332,3.9,3.4761995541672337,3.5145485968440875,3.4731282091295195,3.543339571524651
"AUT Prompt:sock
Response:as a house
Score:
",41,sock,as a house,4.1,uses,0.25726546228760744,0.3811395686977051,0.49834629638635125,0.5893500613585749,0.6636893710489428,3.0,2.9024970510146537,2.995986297819529,3.1355784619320684,3.187597942808707
