prompt,completion,item,response,target,type,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5,score_1,score_2,score_3,score_4,score_5,confidence_10,confidence_11,confidence_12,confidence_13,confidence_14,confidence_15,confidence_16,confidence_17,confidence_18,confidence_19,confidence_20,confidence_6,confidence_7,confidence_8,confidence_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_6,score_7,score_8,score_9
"AUT Prompt:box
Response:Bed
Score:
",11,box,Bed,1.1,uses,0.24421289832663554,0.42525121061749926,0.542276408600094,0.6568931041369148,0.7547198269369746,1.3,1.1722837411599736,1.2861668064934146,1.3234770688199045,1.3593199487482124,0.9677471394263882,0.9787968913679256,0.9855901916847587,0.9916026985603585,0.9946546563379395,0.9965872931203039,0.997820068432447,0.9986079860656198,0.9991086487341329,0.9994192890051791,0.9996664995935703,0.8516513012997832,0.8866516519137846,0.9182278963325979,0.9488066755569214,1.3923674461857745,1.3890668760832083,1.3953455934766308,1.3996182114014253,1.4020740702356274,1.4040093029756509,1.405363365011858,1.406384853971983,1.40718342939479,1.4076163457110653,1.407911213914496,1.3411868025838112,1.3671932875984472,1.3683214528104892,1.382233879156601
"AUT Prompt:spoon
Response:You can use a spoon to stack and stack them up on each other like a game and play with others.
Score:
",36,spoon,You can use a spoon to stack and stack them up on each other like a game and play with others.,3.6,uses,0.31551650013522425,0.5196703506888963,0.6207453975326519,0.6972330237519297,0.7357271043580346,2.7,2.8178557812369154,2.749816947875716,2.810172946816518,2.793944344735851,0.8735676854762076,0.8944214040036348,0.9135200373315867,0.9269432604972148,0.937621738123135,0.9468957334213375,0.9559322365632259,0.963107871703225,0.9692415479180921,0.9749102165386728,0.9805345563761805,0.7707757607596167,0.8028618724528859,0.8309751529144178,0.852693115324663,2.8382318066569003,2.8629872686195057,2.8470357694933073,2.8550433386564076,2.8453053379362965,2.8429027919427425,2.851004999732448,2.858075486924667,2.853910970896225,2.860574968057665,2.8676843019790725,2.8305972458001807,2.8093921007098155,2.8226070198138595,2.8220312224986226
"AUT Prompt:brick
Response:bed elevators
Score:
",14,brick,bed elevators,1.4,uses,0.1370886064233942,0.2457043623292109,0.3418705752539659,0.4277800977960496,0.49573299513607777,2.0,1.8673823840047012,1.8484281096195485,1.7784545585079508,1.8499457123984449,0.7747535434047145,0.8064029525171356,0.8329107511831764,0.8545299051393214,0.8748228032684594,0.8944603165316392,0.9124653198064122,0.9265642508074696,0.9391024043503923,0.9507376007767717,0.9610375223296599,0.5626237041639238,0.622921664565933,0.6776727929906942,0.7294896581749296,1.81018069388012,1.8568782882672694,1.8837110558282968,1.8967728926379563,1.9014870667214043,1.8860862028461836,1.9041197878531246,1.8994921930573392,1.8994989728945408,1.916638407090059,1.933608088104485,1.9272311020513315,1.953634756223272,1.8765878693652762,1.8356318728559993
"AUT Prompt:box
Response:use as a time capsule
Score:
",15,box,use as a time capsule,1.5,uses,0.2014877285391575,0.32734653298601424,0.4137857591218463,0.4809769317353233,0.5438247347857205,2.0,1.8846554414685974,1.971420298469419,1.9474733477864479,1.8726472598224686,0.7879367039298447,0.8263279811852182,0.8583224864948534,0.8902277749703782,0.9200475444520994,0.9349099480983075,0.9475376123026128,0.9563075112078804,0.9650536714884699,0.972773176767701,0.9803003929682982,0.5948584694971155,0.6452286165386721,0.6935832611216961,0.7410382936473492,1.9325189659060344,1.9821142371274845,1.9902360646536243,2.0049217854676344,2.0015211531034462,2.0221632660554953,2.0325293570206395,2.026728693059862,2.0174235798008953,2.026807992464446,2.0381198666871367,1.8406773335729771,1.821888717614382,1.8691647000169362,1.8839470624976233
"AUT Prompt:box
Response:fill with pillows and jump inside
Score:
",23,box,fill with pillows and jump inside,2.3,uses,0.19553662049273207,0.35629938709986453,0.48335075533612015,0.5830127272412323,0.6708326845474237,1.7,1.8353604068048035,1.6946380195256752,1.6784603081268972,1.6550977365027564,0.8974908959541515,0.9248013750712443,0.9465022152775651,0.9617568943281514,0.9739506449816493,0.9840293922801924,0.9916425138353306,0.9942800248605783,0.9956730006005585,0.9969812858095877,0.9982017121767631,0.7495769597310358,0.8046395684953142,0.8368439198604029,0.8682983010195667,1.7131050176901896,1.6920461825512156,1.6807648401419508,1.6890005655754008,1.6991541857146304,1.7063324752178088,1.7139611433578035,1.717372598459465,1.7188872259575232,1.72004346311681,1.7192853824784464,1.6703199542662925,1.6860372803764743,1.701967850651786,1.7236317548065505
"AUT Prompt:bottle
Response:hold fishing bait
Score:
",30,bottle,hold fishing bait,3.0,uses,0.21355384002541997,0.38176893353135216,0.5142608557237438,0.6389274563464804,0.7002746777344826,3.0,3.132186051874321,3.020839523900724,3.114332622553344,3.1218374713463235,0.8645055325222639,0.8878882686786528,0.9107380141685881,0.932698573328711,0.9462105476488637,0.9563871253810465,0.9653635224001179,0.9711830243297611,0.9767002949159613,0.9810816798920038,0.9851992667553396,0.7417159325994027,0.7759670599318365,0.8076766347172823,0.836921756379284,3.150749850231374,3.1309786849995898,3.1427460840873476,3.162930284936352,3.166315662440318,3.1762506678229054,3.1681028833872054,3.164698709566942,3.172241677017418,3.171025880598034,3.1753264220821094,3.103855723767567,3.077201577795187,3.101652790441785,3.1260556082084126
"AUT Prompt:box
Response:Go-kart frame
Score:
",23,box,Go-kart frame,2.3,uses,0.11305810374362055,0.2080581405448793,0.2970230111029747,0.3704708793477178,0.44285111536817523,3.0,2.8630190053331277,2.6045259888711145,2.7424074969318157,2.6700997665594475,0.677327233196396,0.7146722535558913,0.7484259885936966,0.7786784841554152,0.8047267443544067,0.8305633233666313,0.8509062624722369,0.8707100771370326,0.8883748916231979,0.9035411433612228,0.9163646196868821,0.5028350385280355,0.5571145415434703,0.5983657859180489,0.6391312224673603,2.6794079737924488,2.7066113802784,2.6837633945621566,2.6533133447689523,2.6256923812658126,2.596896594506721,2.625659644439609,2.650094916118543,2.668983222445585,2.6913248010933817,2.6900468147988357,2.6498083179828322,2.7326422390646563,2.6890279813321607,2.6961060626818543
"AUT Prompt:shovel
Response:bat
Score:
",37,shovel,bat,3.7,uses,0.20669665402833734,0.3589462692005256,0.49389886559847296,0.5955783218255504,0.6505005240563863,3.0,3.1272471354929725,3.0105064133443276,3.0940746694306682,3.1030180172247936,0.8331308174729964,0.8638813182325094,0.8911892630547331,0.9103018492088587,0.9282867269442687,0.9413386408046298,0.9505900573420671,0.9596842949130006,0.9675381914201603,0.9749639205485862,0.9796161086993942,0.6964500843252817,0.734671484738235,0.7692912641830212,0.8019735358157739,3.197498947519012,3.2225049971834188,3.209558540545632,3.2135570261076496,3.197794952579468,3.2103042686245957,3.201444924999226,3.2137503971358403,3.221756181692782,3.2170206290309187,3.2221636883910603,3.1358073069155368,3.1651595211778436,3.2027291577953827,3.174091323510786
"AUT Prompt:pencil
Response:to defeat a paper dragon
Score:
",39,pencil,to defeat a paper dragon,3.9,uses,0.14088491888207536,0.26754773683165733,0.3893289108941489,0.49548574620112146,0.5699807812095211,3.3,3.584052826122642,3.4013624661481434,3.443920162567397,3.3466916938525175,0.8077979967256559,0.834266611394719,0.8585591895741995,0.880541146540859,0.8997502418134586,0.9186623578911026,0.9372738841286675,0.9518320822394442,0.9625294058356287,0.96973406540404,0.9752555527955826,0.6427155906263753,0.6981097177193692,0.7435340665430297,0.778192413116586,3.487298959651352,3.478183881385039,3.507095747040822,3.5243935093661825,3.521737787076081,3.5377595443443877,3.5548811254908017,3.543335277037023,3.5561901745173596,3.5476002353774274,3.5546907969125168,3.4206252592290394,3.442793293141239,3.4462881934078626,3.4754025486370006
"AUT Prompt:brick
Response:practice your balance on it  one foot on it at a time
Score:
",22,brick,practice your balance on it  one foot on it at a time,2.2,uses,0.1475808526240588,0.2476144275585832,0.34388938897938504,0.4190958450280816,0.4920741335192814,2.0,2.201994641267132,2.229432132604221,2.1523708369847587,2.159434599459452,0.7580905202147866,0.7917654312012955,0.8225875655321538,0.8503337956396647,0.8723628091179925,0.8927402424428331,0.9105786217851032,0.9264321215131643,0.9414282381841248,0.9505626452427742,0.9579696984248621,0.561767509630781,0.6226602875788586,0.6684520071315634,0.7136670970547788,2.1324409479527704,2.143820615347007,2.168407479999928,2.1661753569314506,2.199857261676554,2.1793173773071524,2.201271727285954,2.180715055556189,2.196951360489336,2.200824445925788,2.2131893238504228,2.1024367350585567,2.190213523905892,2.136080638242597,2.171808311210188
"AUT Prompt:box
Response:ship yourself home to loved ones
Score:
",30,box,ship yourself home to loved ones,3.0,uses,0.17286837711225905,0.3031245248422523,0.4086007189285051,0.5024153362619157,0.5884562116874568,1.3,1.471884670562739,1.6082123675225592,1.5880061733299144,1.5020311000719586,0.8286401789926167,0.854661464565834,0.8793688864337746,0.9010219636485965,0.922398786247702,0.9408216277178568,0.9576655480237326,0.9716617818215412,0.9787625521773679,0.9835481582555077,0.9876830215981103,0.6517660460956898,0.712406096890687,0.7628151951085969,0.8022141101530583,1.5852184289524127,1.5948023653915926,1.5893290489064915,1.6160203448288482,1.6295542194134665,1.6465989855536851,1.6598501948844244,1.679154288497453,1.6872858501147086,1.6951327608869091,1.6926412807428122,1.5309745558200019,1.5368500058750911,1.5872812286083549,1.568260794997004
"AUT Prompt:rope
Response:nun chucks
Score:
",30,rope,nun chucks,3.0,uses,0.11999982434413951,0.2059958669498566,0.2870871830533185,0.35577866339072306,0.4221743623040147,1.9,1.6495210640512987,1.7485181627038802,1.9322242211142628,1.9586104517679819,0.6957788443891149,0.7322709108228215,0.7674469476557579,0.8020905814191099,0.8280600893781664,0.8530962017880479,0.8753154973090197,0.8959988007756337,0.910828728447413,0.925272268782616,0.936510082079318,0.4860230787086713,0.5483628919783922,0.6035602604197111,0.6512918903298776,2.164127990570442,2.1360151763035495,2.152698470965267,2.1374648340917397,2.117472748620025,2.0846778852848096,2.1028358563345697,2.1050788007087875,2.1229060844610963,2.1444025803418363,2.1354699939495028,1.9246368687889903,1.9673094636168589,2.0617520632389157,2.086541448113922
"AUT Prompt:knife
Response:use to relect light
Score:
",20,knife,use to relect light,2.0,uses,0.3559344123768246,0.480426452484426,0.5945881313124458,0.6753895544921504,0.7397091463258925,2.0,2.077738458902804,2.158813212833321,2.2594500810095535,2.210804473420925,0.9091425612483974,0.9257608409938325,0.9405685641417721,0.9525080969508637,0.9640858078903127,0.9713432081879378,0.9771984885433643,0.982711293603683,0.9878527833890496,0.9916359912075497,0.9928411547516546,0.7803436918168964,0.817900211091744,0.8532878465746084,0.8825613936777271,2.2214272434013274,2.2084769443435808,2.225661200583849,2.2328604432581263,2.2480775280734315,2.245476863411814,2.241609227468321,2.246985599486191,2.248822937969059,2.2452030669789735,2.2436915730867746,2.210241856113535,2.2327306767807085,2.239667686209956,2.225084414367129
"AUT Prompt:box
Response:container to hold birds feathers
Score:
",19,box,container to hold birds feathers,1.9,uses,0.14883490611314132,0.2361925270693927,0.3223846402433519,0.39274144309516823,0.4544356403640196,2.0,2.1109573050936357,2.0010845812456317,2.126290248210297,2.0955690767768234,0.7125234785396078,0.7581699395209102,0.7945837196866276,0.8305526053991348,0.8660730302513577,0.8934970147997692,0.9180569380671595,0.9366308178125692,0.9514240720039377,0.9589120258765534,0.9654529946106681,0.5118451681573783,0.5686424959651236,0.6183541741471541,0.6656094156461082,2.1292281554564116,2.0793035558784374,2.09400027005322,2.098590818739995,2.1478644516198124,2.127979634528769,2.145957570238122,2.172808940898032,2.1887802610354243,2.1919913944384715,2.186625632482553,2.096066057554911,2.066494294904368,2.141542118842498,2.1030950911920305
"AUT Prompt:brick
Response:as a pen/pencil holder. Could put pens in the holes
Score:
",30,brick,as a pen/pencil holder. Could put pens in the holes,3.0,uses,0.13601966610322613,0.21193886322921235,0.28766832523432895,0.3606765993650696,0.4306883139304764,2.0,2.1074638166439716,2.3424263726730152,2.374322477382651,2.2809619192842434,0.7056659276193296,0.7433056176275391,0.7737529407281696,0.7990587245453774,0.8221220169214851,0.8441318933014296,0.8654787239009163,0.8845521350541479,0.9021920156035899,0.915454121382194,0.9266457749013566,0.5006774673562018,0.557545585994841,0.6127145461438083,0.6648335155709298,2.200695910221866,2.1652139009038804,2.2098679463886937,2.206388484348736,2.223041287292215,2.256336680621176,2.2796119160087476,2.2520199141092605,2.2334057862128374,2.250306137090709,2.254529598371666,2.2696443414824152,2.2115421830096706,2.255523038384477,2.1884551514060844
"AUT Prompt:brick
Response:defend yourself
Score:
",17,brick,defend yourself,1.7,uses,0.20408567455361296,0.3478872755878941,0.4741502561220192,0.5813389182146638,0.6679922337514925,1.0,1.2066784431699478,1.2315293375042007,1.3179070802790913,1.3026119332471107,0.9087154971467345,0.9275156307991588,0.94218251649553,0.9529640798544252,0.9620254376780445,0.9700345287380137,0.9763840084789197,0.9824971773708228,0.9884163890574241,0.9918806581800865,0.993571983236855,0.7387969264093999,0.7995854052937266,0.8541159816812812,0.8822563538998494,1.442337689684265,1.4637758111916463,1.4658964030847803,1.4730704700310278,1.4695565036742377,1.4772387113353649,1.4851903962901758,1.4946156518123705,1.4970433288500267,1.501594070440566,1.503463850891817,1.3119453940243486,1.3490497444956417,1.3906093141484717,1.4196151606678453
"AUT Prompt:brick
Response:level or keep a ladder steady
Score:
",17,brick,level or keep a ladder steady,1.7,uses,0.19944399677114455,0.33334922249267707,0.44642230742752564,0.5429783004824086,0.634044488135444,1.0,1.2008482646520557,1.3272770421287232,1.4469050883883432,1.42580548639401,0.9073354570279922,0.9323368759211043,0.9443391396849332,0.9538122782957239,0.9629351120909462,0.9701338583414306,0.977275929974692,0.9837239478600361,0.9876416248713135,0.991462029264026,0.9936195843565063,0.7156956197768224,0.7826589312182511,0.8346974338063758,0.8734681288539998,1.5108763752739074,1.5374005799015737,1.5381961995258273,1.5467555219868314,1.5519969524401038,1.5627416619662025,1.5710529078146205,1.5732090581638698,1.5780753685232585,1.576233198894927,1.5784562159429123,1.4684959886768822,1.4626355582399369,1.4462617674222538,1.484156710090851
"AUT Prompt:brick
Response:To build stairs
Score:
",10,brick,To build stairs,1.0,uses,0.7951875024485555,0.8853192786051338,0.9495576218347334,0.9792540887301511,0.9895747029837751,1.0,1.0203614172501891,1.039279194166362,1.0411205889800819,1.045906399870141,0.9993715625027497,0.9994621824681986,0.9995517400291757,0.9996175451433262,0.999682092977108,0.9997433136887608,0.9997984569505188,0.9998485148616567,0.999881027326777,0.9999043163130801,0.9999272762209306,0.9969704586643325,0.998379262891841,0.998850653071485,0.9991829502079366,1.0501689079914054,1.0501371586216943,1.0501147469015815,1.050197027211841,1.0501615018918327,1.0502319138967704,1.0502787823267823,1.0502562388965149,1.0502903727149246,1.0503241382133852,1.050320686534005,1.048533147465168,1.0494524266309573,1.0498066344941188,1.049989611675439
"AUT Prompt:box
Response:used as a house
Score:
",12,box,used as a house,1.2,uses,0.2974238360650963,0.5215905153241582,0.6199205458251528,0.7159180006602651,0.7983107367667517,1.0,1.1289325664519112,1.1877902253961599,1.256472441317937,1.2506439853790345,0.9700225650063508,0.9798345076316913,0.985864580403636,0.9917899548278347,0.9940796330170912,0.9959291064708382,0.9974637517701683,0.998626568153298,0.9991619584234969,0.999441909135178,0.9996918842964375,0.8709474930773924,0.9026778412648734,0.9334910169034908,0.9574480533721884,1.3306842327582382,1.3283741891347844,1.3330938635045881,1.3388705714293878,1.3408540234640511,1.3428208927467327,1.344601267696978,1.3461795151639062,1.3470656972175485,1.3474726743398526,1.347785871561049,1.2797801708567793,1.2980666021373082,1.321236398828764,1.3232072028415973
"AUT Prompt:box
Response:space holder
Score:
",15,box,space holder,1.5,uses,0.6296993724963537,0.7797323888623041,0.851889603772968,0.902667943431503,0.9324717695641369,1.0,1.0577248111694557,1.0697758813215419,1.0939775454955245,1.1133473414036257,0.9909147784486222,0.9940080963798298,0.9955463609507315,0.9970321315786079,0.9981348145543741,0.9987193424807282,0.9992339443631985,0.9995416459865161,0.9997429971685783,0.9998495651983017,0.9999053537709945,0.9546098733920144,0.9645864686837244,0.974352796957146,0.9836711106583711,1.140865747034971,1.1432281458981624,1.1447064981912642,1.1464281088567563,1.1475920355840574,1.1483835694909317,1.149028147444777,1.1495056028451272,1.1498782978630686,1.1500541745396422,1.1501350726044235,1.1246331738514272,1.1336869817160453,1.1363563437460713,1.1360119402026665
